status,matchMethod,CBR row,CBR scientific name,CBR Chinese name,CBR English name,AviList scientific name used,AviList English name,candidate scientific names,CBR notes
matched_exact,scientificName,1479,Kurochkinegramma hypogrammicum,蓝枕花蜜鸟,Purple-naped Sunbird,Kurochkinegramma hypogrammicum,Purple-naped Spiderhunter,,
matched_exact,scientificName,1480,Arachnothera longirostra,长嘴捕蛛鸟,Little Spiderhunter,Arachnothera longirostra,Little Spiderhunter,,
matched_exact,scientificName,1481,Arachnothera magna,纹背捕蛛鸟,Streaked Spiderhunter,Arachnothera magna,Streaked Spiderhunter,,
matched_exact,scientificName,1483,Petronia petronia,石雀,Rock Sparrow,Petronia petronia,Rock Sparrow,,
matched_exact,scientificName,1484,Onychostruthus taczanowskii,白腰雪雀,White-rumped Snowfinch,Onychostruthus taczanowskii,White-rumped Snowfinch,,
matched_exact,scientificName,1485,Montifringilla henrici,藏雪雀,Tibetan Snowfinch,Montifringilla henrici,Tibetan Snowfinch,,
matched_exact,scientificName,1486,Montifringilla nivalis,白斑翅雪雀,White-winged Snowfinch,Montifringilla nivalis,White-winged Snowfinch,,
matched_exact,scientificName,1487,Montifringilla adamsi,褐翅雪雀,Black-winged Snowfinch,Montifringilla adamsi,Black-winged Snowfinch,,
matched_exact,scientificName,1488,Pyrgilauda ruficollis,棕颈雪雀,Rufous-necked Snowfinch,Pyrgilauda ruficollis,Rufous-necked Snowfinch,,
matched_exact,scientificName,1489,Pyrgilauda davidiana,黑喉雪雀,Père David's Snowfinch,Pyrgilauda davidiana,Pere David's Snowfinch,,
matched_exact,scientificName,1490,Pyrgilauda blanfordi,棕背雪雀,Blanford's Snowfinch,Pyrgilauda blanfordi,Blanford's Snowfinch,,
matched_exact,scientificName,1491,Passer cinnamomeus,山麻雀,Russet Sparrow,Passer cinnamomeus,Russet Sparrow,,
matched_exact,scientificName,1492,Passer montanus,麻雀,Eurasian Tree Sparrow,Passer montanus,Eurasian Tree Sparrow,,
matched_exact,scientificName,1493,Passer ammodendri,黑顶麻雀,Saxaul Sparrow,Passer ammodendri,Saxaul Sparrow,,
matched_exact,scientificName,1494,Passer hispaniolensis,黑胸麻雀,Spanish Sparrow,Passer hispaniolensis,Spanish Sparrow,,
matched_exact,scientificName,1495,Passer domesticus,家麻雀,House Sparrow,Passer domesticus,House Sparrow,,
matched_exact,scientificName,1497,Ploceus manyar,纹胸织雀,Streaked Weaver,Ploceus manyar,Streaked Weaver,,
matched_exact,scientificName,1498,Ploceus philippinus,黄胸织雀,Baya Weaver,Ploceus philippinus,Baya Weaver,,
matched_exact,scientificName,1500,Lonchura punctulata,斑文鸟,Scaly-breasted Munia,Lonchura punctulata,Scaly-breasted Munia,,
matched_exact,scientificName,1501,Lonchura striata,白腰文鸟,White-rumped Munia,Lonchura striata,White-rumped Munia,,
matched_exact,scientificName,1502,Lonchura atricapilla,栗腹文鸟,Chestnut Munia,Lonchura atricapilla,Chestnut Munia,,
matched_exact,scientificName,1503,Erythrura prasina,长尾鹦雀,Pin-tailed Parrotfinch,Erythrura prasina,Pin-tailed Parrotfinch,,
matched_exact,scientificName,1504,Amandava amandava,红梅花雀,Red Avadavat,Amandava amandava,Red Avadavat,,
matched_exact,scientificName,1506,Prunella collaris,领岩鹨,Alpine Accentor,Prunella collaris,Alpine Accentor,,
matched_exact,scientificName,1507,Prunella himalayana,高原岩鹨,Altai Accentor,Prunella himalayana,Altai Accentor,,
matched_exact,scientificName,1508,Prunella rubeculoides,鸲岩鹨,Robin Accentor,Prunella rubeculoides,Robin Accentor,,
matched_exact,scientificName,1509,Prunella strophiata,棕胸岩鹨,Rufous-breasted Accentor,Prunella strophiata,Rufous-breasted Accentor,,
matched_exact,scientificName,1510,Prunella montanella,棕眉山岩鹨,Siberian Accentor,Prunella montanella,Siberian Accentor,,
matched_exact,scientificName,1511,Prunella fulvescens,褐岩鹨,Brown Accentor,Prunella fulvescens,Brown Accentor,,
matched_exact,scientificName,1512,Prunella atrogularis,黑喉岩鹨,Black-throated Accentor,Prunella atrogularis,Black-throated Accentor,,
matched_exact,scientificName,1513,Prunella koslowi,贺兰山岩鹨,Mongolian Accentor,Prunella koslowi,Kozlov's Accentor,,
matched_exact,scientificName,1514,Prunella immaculata,栗背岩鹨,Maroon-backed Accentor,Prunella immaculata,Maroon-backed Accentor,,
matched_exact,scientificName,1516,Dendronanthus indicus,山鹡鸰,Forest Wagtail,Dendronanthus indicus,Forest Wagtail,,
matched_exact,scientificName,1517,Motacilla flava,西黄鹡鸰,Western Yellow Wagtail,Motacilla flava,Western Yellow Wagtail,,
matched_exact,scientificName,1518,Motacilla tschutschensis,黄鹡鸰,Eastern Yellow Wagtail,Motacilla tschutschensis,Eastern Yellow Wagtail,,
matched_exact,scientificName,1519,Motacilla citreola,黄头鹡鸰,Citrine Wagtail,Motacilla citreola,Citrine Wagtail,,
matched_exact,scientificName,1520,Motacilla cinerea,灰鹡鸰,Grey Wagtail,Motacilla cinerea,Grey Wagtail,,
matched_exact,scientificName,1521,Motacilla alba,白鹡鸰,White Wagtail,Motacilla alba,White Wagtail,,
matched_exact,scientificName,1522,Motacilla grandis,日本鹡鸰,Japanese Wagtail,Motacilla grandis,Japanese Wagtail,,
matched_exact,scientificName,1523,Motacilla maderaspatensis,大斑鹡鸰,White-browed Wagtail,Motacilla maderaspatensis,White-browed Wagtail,,
matched_exact,scientificName,1524,Anthus richardi,理氏鹨,Richard's Pipit,Anthus richardi,Richard's Pipit,,
matched_exact,scientificName,1525,Anthus rufulus,田鹨,Paddyfield Pipit,Anthus rufulus,Paddyfield Pipit,,
matched_exact,scientificName,1526,Anthus godlewskii,布氏鹨,Blyth's Pipit,Anthus godlewskii,Blyth's Pipit,,
matched_exact,scientificName,1527,Anthus campestris,平原鹨,Tawny Pipit,Anthus campestris,Tawny Pipit,,
matched_exact,scientificName,1528,Anthus pratensis,草地鹨,Meadow Pipit,Anthus pratensis,Meadow Pipit,,
matched_exact,scientificName,1529,Anthus trivialis,林鹨,Tree Pipit,Anthus trivialis,Tree Pipit,,
matched_exact,scientificName,1530,Anthus hodgsoni,树鹨,Olive-backed Pipit,Anthus hodgsoni,Olive-backed Pipit,,
matched_exact,scientificName,1531,Anthus gustavi,北鹨,Pechora Pipit,Anthus gustavi,Pechora Pipit,,
matched_exact,scientificName,1532,Anthus roseatus,粉红胸鹨,Rosy Pipit,Anthus roseatus,Rosy Pipit,,
matched_exact,scientificName,1533,Anthus cervinus,红喉鹨,Red-throated Pipit,Anthus cervinus,Red-throated Pipit,,
matched_exact,scientificName,1534,Anthus japonicus,黄腹鹨,Siberian Pipit,Anthus japonicus,Siberian Pipit,,黄腹鹨的japonicus亚种提升为独立种，学名由Anthus rubescens改为Anthus japonicus，英文名由Buff-bellied Pipit改为Siberian Pipit
matched_exact,scientificName,1535,Anthus spinoletta,水鹨,Water Pipit,Anthus spinoletta,Water Pipit,,
matched_exact,scientificName,1536,Anthus sylvanus,山鹨,Upland Pipit,Anthus sylvanus,Upland Pipit,,
matched_exact,scientificName,1538,Urocynchramus pylzowi,朱鹀,Pink-tailed Rosefinch,Urocynchramus pylzowi,Przevalski's Finch,,
matched_exact,scientificName,1540,Fringilla coelebs,苍头燕雀,Common Chaffinch,Fringilla coelebs,Eurasian Chaffinch,,
matched_exact,scientificName,1541,Fringilla montifringilla,燕雀,Brambling,Fringilla montifringilla,Brambling,,
matched_exact,scientificName,1542,Mycerobas affinis,黄颈拟蜡嘴雀,Collared Grosbeak,Mycerobas affinis,Collared Grosbeak,,
matched_exact,scientificName,1543,Mycerobas melanozanthos,白点翅拟蜡嘴雀,Spot-winged Grosbeak,Mycerobas melanozanthos,Spot-winged Grosbeak,,
matched_exact,scientificName,1544,Mycerobas carnipes,白斑翅拟蜡嘴雀,White-winged Grosbeak,Mycerobas carnipes,White-winged Grosbeak,,
matched_exact,scientificName,1545,Coccothraustes coccothraustes,锡嘴雀,Hawfinch,Coccothraustes coccothraustes,Hawfinch,,
matched_exact,scientificName,1546,Eophona migratoria,黑尾蜡嘴雀,Chinese Grosbeak,Eophona migratoria,Chinese Grosbeak,,
matched_exact,scientificName,1547,Eophona personata,黑头蜡嘴雀,Japanese Grosbeak,Eophona personata,Japanese Grosbeak,,
matched_exact,scientificName,1548,Pinicola enucleator,松雀,Pine Grosbeak,Pinicola enucleator,Pine Grosbeak,,
matched_exact,scientificName,1549,Pyrrhula nipalensis,褐灰雀,Brown Bullfinch,Pyrrhula nipalensis,Brown Bullfinch,,
matched_exact,scientificName,1550,Pyrrhula erythrocephala,红头灰雀,Red-headed Bullfinch,Pyrrhula erythrocephala,Red-headed Bullfinch,,
matched_exact,scientificName,1551,Pyrrhula erythaca,灰头灰雀,Grey-headed Bullfinch,Pyrrhula erythaca,Grey-headed Bullfinch,,
matched_exact,scientificName,1552,Pyrrhula owstoni,台湾灰头灰雀,Taiwan bullfinch,Pyrrhula owstoni,Taiwan Bullfinch,,
matched_exact,scientificName,1553,Pyrrhula pyrrhula,红腹灰雀,Eurasian Bullfinch,Pyrrhula pyrrhula,Eurasian Bullfinch,,
matched_exact,scientificName,1554,Rhodopechys sanguineus,红翅沙雀,Asian Crimson-winged Finch,Rhodopechys sanguineus,Crimson-winged Finch,,
matched_exact,scientificName,1555,Bucanetes mongolicus,蒙古沙雀,Mongolian Finch,Bucanetes mongolicus,Mongolian Finch,,
matched_exact,scientificName,1556,Agraphospiza rubescens,赤朱雀,Blanford's Rosefinch,Agraphospiza rubescens,Blanford's Rosefinch,,
matched_exact,scientificName,1557,Callacanthis burtoni,红眉金翅雀,Spectacled Finch,Callacanthis burtoni,Spectacled Finch,,
matched_exact,scientificName,1558,Pyrrhoplectes epauletta,金枕黑雀,Gold-naped Finch,Pyrrhoplectes epauletta,Golden-naped Finch,,
matched_exact,scientificName,1559,Procarduelis nipalensis,暗胸朱雀,Dark-breasted Rosefinch,Procarduelis nipalensis,Dark-breasted Rosefinch,,
matched_exact,scientificName,1560,Leucosticte nemoricola,林岭雀,Plain Mountain Finch,Leucosticte nemoricola,Plain Mountain Finch,,
matched_exact,scientificName,1561,Leucosticte brandti,高山岭雀,Brandt's Mountain Finch,Leucosticte brandti,Brandt's Mountain Finch,,
matched_exact,scientificName,1562,Leucosticte arctoa,粉红腹岭雀,Asian Rosy Finch,Leucosticte arctoa,Asian Rosy Finch,,
matched_exact,scientificName,1563,Carpodacus erythrinus,普通朱雀,Common Rosefinch,Carpodacus erythrinus,Common Rosefinch,,
matched_exact,scientificName,1564,Carpodacus sipahi,血雀,Scarlet Finch,Carpodacus sipahi,Scarlet Finch,,
matched_exact,scientificName,1565,Carpodacus rubicilloides,拟大朱雀,Streaked Rosefinch,Carpodacus rubicilloides,Streaked Rosefinch,,
matched_exact,scientificName,1566,Carpodacus rubicilla,大朱雀,Spotted Great Rosefinch,Carpodacus rubicilla,Great Rosefinch,,
matched_exact,scientificName,1567,Carpodacus grandis,喜山红腰朱雀,Blyth's Rosefinch,Carpodacus grandis,Blyth's Rosefinch,,
matched_exact,scientificName,1568,Carpodacus rhodochlamys,红腰朱雀,Red-mantled Rosefinch,Carpodacus rhodochlamys,Red-mantled Rosefinch,,
matched_exact,scientificName,1569,Carpodacus pulcherrimus,红眉朱雀,Himalayan Beautiful Rosefinch,Carpodacus pulcherrimus,Himalayan Beautiful Rosefinch,,中文名由喜山红眉朱雀改为红眉朱雀
matched_exact,scientificName,1570,Carpodacus davidianus,中华朱雀,Chinese Beautiful Rosefinch,Carpodacus davidianus,Chinese Beautiful Rosefinch,,中文名由红眉朱雀改为中华朱雀
matched_exact,scientificName,1571,Carpodacus waltoni,曙红朱雀,Pink-rumped Rosefinch,Carpodacus waltoni,Pink-rumped Rosefinch,,
matched_exact,scientificName,1572,Carpodacus rodochroa,玫红眉朱雀,Pink-browed Rosefinch,Carpodacus rodochroa,Pink-browed Rosefinch,,
matched_exact,scientificName,1573,Carpodacus edwardsii,棕朱雀,Dark-rumped Rosefinch,Carpodacus edwardsii,Dark-rumped Rosefinch,,
matched_exact,scientificName,1574,Carpodacus rodopeplus,喜山点翅朱雀,Spot-winged Rosefinch,Carpodacus rodopeplus,Spot-winged Rosefinch,,
matched_exact,scientificName,1575,Carpodacus verreauxii,点翅朱雀,Sharpe's Rosefinch,Carpodacus verreauxii,Sharpe's Rosefinch,,
matched_exact,scientificName,1576,Carpodacus vinaceus,酒红朱雀,Vinaceous Rosefinch,Carpodacus vinaceus,Vinaceous Rosefinch,,
matched_exact,scientificName,1577,Carpodacus formosanus,台湾酒红朱雀,Taiwan Rosefinch,Carpodacus formosanus,Taiwan Rosefinch,,
matched_exact,scientificName,1578,Carpodacus stoliczkae,沙色朱雀,Pale Rosefinch,Carpodacus stoliczkae,Pale Rosefinch,,
matched_exact,scientificName,1579,Carpodacus roborowskii,藏雀,Tibetan Rosefinch,Carpodacus roborowskii,Tibetan Rosefinch,,
matched_exact,scientificName,1580,Carpodacus sillemi,褐头朱雀,Sillem's Rosefinch,Carpodacus sillemi,Sillem's Rosefinch,,中文名由褐头岭雀改为褐头朱雀，《国家重点保护野生动物名录》中文名为褐头朱雀
matched_exact,scientificName,1581,Carpodacus sibiricus,长尾雀,Siberian Long-tailed Rosefinch,Carpodacus sibiricus,Long-tailed Rosefinch,,英文名由Long-tailed Rosefinch改为Siberian Long-tailed Rosefinch
unmatched,englishName,1582,Carpodacus lepidus,中华长尾雀,Chinese Long-tailed Rosefinch,,,,将长尾雀的lepidus亚种提升为独立种中华长尾雀Carpodacus lepidus（Liu et al. 2020）
matched_exact,scientificName,1583,Carpodacus roseus,北朱雀,Pallas's Rosefinch,Carpodacus roseus,Pallas's Rosefinch,,
matched_exact,scientificName,1584,Carpodacus trifasciatus,斑翅朱雀,Three-banded Rosefinch,Carpodacus trifasciatus,Three-banded Rosefinch,,
matched_exact,scientificName,1585,Carpodacus thura,喜山白眉朱雀,Himalayan White-browed Rosefinch,Carpodacus thura,Himalayan White-browed Rosefinch,,
matched_exact,scientificName,1586,Carpodacus dubius,白眉朱雀,Chinese White-browed Rosefinch,Carpodacus dubius,Chinese White-browed Rosefinch,,
matched_exact,scientificName,1587,Carpodacus puniceus,红胸朱雀,Red-fronted Rosefinch,Carpodacus puniceus,Red-fronted Rosefinch,,
matched_exact,scientificName,1588,Carpodacus subhimachalus,红眉松雀,Crimson-browed Finch,Carpodacus subhimachalus,Crimson-browed Finch,,
matched_exact,scientificName,1589,Chloris chloris,欧金翅雀,European Greenfinch,Chloris chloris,European Greenfinch,,
matched_exact,scientificName,1590,Chloris sinica,金翅雀,Grey-capped Greenfinch,Chloris sinica,Oriental Greenfinch,,
matched_exact,scientificName,1591,Chloris spinoides,高山金翅雀,Yellow-breasted Greenfinch,Chloris spinoides,Yellow-breasted Greenfinch,,
matched_exact,scientificName,1592,Chloris ambigua,黑头金翅雀,Black-headed Greenfinch,Chloris ambigua,Black-headed Greenfinch,,
matched_exact,scientificName,1593,Rhodospiza obsoleta,巨嘴沙雀,Desert Finch,Rhodospiza obsoleta,Desert Finch,,
matched_exact,scientificName,1594,Linaria flavirostris,黄嘴朱顶雀,Twite,Linaria flavirostris,Twite,,
matched_exact,scientificName,1595,Linaria cannabina,赤胸朱顶雀,Common Linnet,Linaria cannabina,Common Linnet,,
matched_exact,scientificName,1596,Acanthis flammea,白腰朱顶雀,Common Redpoll,Acanthis flammea,Redpoll,,极北朱顶雀和白腰朱顶雀合并，保留中文名白腰朱顶雀，英文名由Common Redpoll修改为Redpoll。从名录中移除极北朱顶雀（Chesser et al. 2024，Mason & Taylor 2015，Funk et al. 2021）
